5_week_before,4_week_before,3_week_before,2_week_before,1_week_before,target
-5.727922793306294,-1.7721670768383053,-5.670103092783505,-0.27320736744364754,-6.575341366227431,6.451611748460026
-1.7721670768383053,-5.670103092783505,-0.27320736744364754,-6.575341366227431,6.451611748460026,4.683177990759985
-5.670103092783505,-0.27320736744364754,-6.575341366227431,6.451611748460026,4.683177990759985,-4.2105263157894735
-0.27320736744364754,-6.575341366227431,6.451611748460026,4.683177990759985,-4.2105263157894735,-1.6483516483516483
-6.575341366227431,6.451611748460026,4.683177990759985,-4.2105263157894735,-1.6483516483516483,-2.2346368715083798
6.451611748460026,4.683177990759985,-4.2105263157894735,-1.6483516483516483,-2.2346368715083798,-0.5714285714285714
4.683177990759985,-4.2105263157894735,-1.6483516483516483,-2.2346368715083798,-0.5714285714285714,1.7241379310344827
-4.2105263157894735,-1.6483516483516483,-2.2346368715083798,-0.5714285714285714,1.7241379310344827,0.2825031172757768
-1.6483516483516483,-2.2346368715083798,-0.5714285714285714,1.7241379310344827,0.2825031172757768,-3.0986082095537713
-2.2346368715083798,-0.5714285714285714,1.7241379310344827,0.2825031172757768,-3.0986082095537713,-1.744186046511628
-0.5714285714285714,1.7241379310344827,0.2825031172757768,-3.0986082095537713,-1.744186046511628,-4.1420118343195265
1.7241379310344827,0.2825031172757768,-3.0986082095537713,-1.744186046511628,-4.1420118343195265,-1.5431910385320216
0.2825031172757768,-3.0986082095537713,-1.744186046511628,-4.1420118343195265,-1.5431910385320216,0.0
-3.0986082095537713,-1.744186046511628,-4.1420118343195265,-1.5431910385320216,0.0,-0.6269591276910711
-1.744186046511628,-4.1420118343195265,-1.5431910385320216,0.0,-0.6269591276910711,6.309147050221527
-4.1420118343195265,-1.5431910385320216,0.0,-0.6269591276910711,6.309147050221527,-0.2967539626207731
-1.5431910385320216,0.0,-0.6269591276910711,6.309147050221527,-0.2967539626207731,-3.2737913585844494
0.0,-0.6269591276910711,6.309147050221527,-0.2967539626207731,-3.2737913585844494,2.461537999260442
-0.6269591276910711,6.309147050221527,-0.2967539626207731,-3.2737913585844494,2.461537999260442,-3.90392151723473
6.309147050221527,-0.2967539626207731,-3.2737913585844494,2.461537999260442,-3.90392151723473,-0.625
-0.2967539626207731,-3.2737913585844494,2.461537999260442,-3.90392151723473,-0.625,-1.2578616352201257
-3.2737913585844494,2.461537999260442,-3.90392151723473,-0.625,-1.2578616352201257,4.777089501642118
2.461537999260442,-3.90392151723473,-0.625,-1.2578616352201257,4.777089501642118,5.167153741964556
-3.90392151723473,-0.625,-1.2578616352201257,4.777089501642118,5.167153741964556,1.4451043454208814
-0.625,-1.2578616352201257,4.777089501642118,5.167153741964556,1.4451043454208814,-1.9943190364445897
-1.2578616352201257,4.777089501642118,5.167153741964556,1.4451043454208814,-1.9943190364445897,-0.8720752804778343
4.777089501642118,5.167153741964556,1.4451043454208814,-1.9943190364445897,-0.8720752804778343,8.211142225312761
5.167153741964556,1.4451043454208814,-1.9943190364445897,-0.8720752804778343,8.211142225312761,1.0840106608055282
1.4451043454208814,-1.9943190364445897,-0.8720752804778343,8.211142225312761,1.0840106608055282,1.8766589328209218
-1.9943190364445897,-0.8720752804778343,8.211142225312761,1.0840106608055282,1.8766589328209218,-2.3684049907483553
-0.8720752804778343,8.211142225312761,1.0840106608055282,1.8766589328209218,-2.3684049907483553,-1.6172504077920988
8.211142225312761,1.0840106608055282,1.8766589328209218,-2.3684049907483553,-1.6172504077920988,1.3698460626728945
1.0840106608055282,1.8766589328209218,-2.3684049907483553,-1.6172504077920988,1.3698460626728945,-0.5405405405405406
1.8766589328209218,-2.3684049907483553,-1.6172504077920988,1.3698460626728945,-0.5405405405405406,3.8043478260869565
-2.3684049907483553,-1.6172504077920988,1.3698460626728945,-0.5405405405405406,3.8043478260869565,0.7853562919257199
-1.6172504077920988,1.3698460626728945,-0.5405405405405406,3.8043478260869565,0.7853562919257199,-1.298716946099307
1.3698460626728945,-0.5405405405405406,3.8043478260869565,0.7853562919257199,-1.298716946099307,-0.5263157894736842
-0.5405405405405406,3.8043478260869565,0.7853562919257199,-1.298716946099307,-0.5263157894736842,1.5873015873015872
3.8043478260869565,0.7853562919257199,-1.298716946099307,-0.5263157894736842,1.5873015873015872,0.0
0.7853562919257199,-1.298716946099307,-0.5263157894736842,1.5873015873015872,0.0,-1.5625
-1.298716946099307,-0.5263157894736842,1.5873015873015872,0.0,-1.5625,1.5873015873015872
-0.5263157894736842,1.5873015873015872,0.0,-1.5625,1.5873015873015872,4.166666666666667
1.5873015873015872,0.0,-1.5625,1.5873015873015872,4.166666666666667,1.2500152587890625
0.0,-1.5625,1.5873015873015872,4.166666666666667,1.2500152587890625,4.19751516120588
-1.5625,1.5873015873015872,4.166666666666667,1.2500152587890625,4.19751516120588,0.23698128795171802
1.5873015873015872,4.166666666666667,1.2500152587890625,4.19751516120588,0.23698128795171802,0.9456263410958594
4.166666666666667,1.2500152587890625,4.19751516120588,0.23698128795171802,0.9456263410958594,1.8735360319635492
1.2500152587890625,4.19751516120588,0.23698128795171802,0.9456263410958594,1.8735360319635492,-0.6896691067162375
4.19751516120588,0.23698128795171802,0.9456263410958594,1.8735360319635492,-0.6896691067162375,-6.018518518518518
0.23698128795171802,0.9456263410958594,1.8735360319635492,-0.6896691067162375,-6.018518518518518,3.2019854766394706
0.9456263410958594,1.8735360319635492,-0.6896691067162375,-6.018518518518518,3.2019854766394706,-0.2386780165820405
1.8735360319635492,-0.6896691067162375,-6.018518518518518,3.2019854766394706,-0.2386780165820405,0.23924905147278708
-0.6896691067162375,-6.018518518518518,3.2019854766394706,-0.2386780165820405,0.23924905147278708,0.9546537988843824
-6.018518518518518,3.2019854766394706,-0.2386780165820405,0.23924905147278708,0.9546537988843824,3.3096921938355077
3.2019854766394706,-0.2386780165820405,0.23924905147278708,0.9546537988843824,3.3096921938355077,-1.830663359874544
-0.2386780165820405,0.23924905147278708,0.9546537988843824,3.3096921938355077,-1.830663359874544,4.895089971356162
0.23924905147278708,0.9546537988843824,3.3096921938355077,-1.830663359874544,4.895089971356162,2.6666666666666665
0.9546537988843824,3.3096921938355077,-1.830663359874544,4.895089971356162,2.6666666666666665,-0.4329004329004329
3.3096921938355077,-1.830663359874544,4.895089971356162,2.6666666666666665,-0.4329004329004329,-1.7391304347826086
-1.830663359874544,4.895089971356162,2.6666666666666665,-0.4329004329004329,-1.7391304347826086,-0.22122543469994468
4.895089971356162,2.6666666666666665,-0.4329004329004329,-1.7391304347826086,-0.22122543469994468,5.7649659603867
2.6666666666666665,-0.4329004329004329,-1.7391304347826086,-0.22122543469994468,5.7649659603867,1.6771486323584301
-0.4329004329004329,-1.7391304347826086,-0.22122543469994468,5.7649659603867,1.6771486323584301,1.03091512074703
-1.7391304347826086,-0.22122543469994468,5.7649659603867,1.6771486323584301,1.03091512074703,1.6326530612244898
-0.22122543469994468,5.7649659603867,1.6771486323584301,1.03091512074703,1.6326530612244898,-4.819277108433735
5.7649659603867,1.6771486323584301,1.03091512074703,1.6326530612244898,-4.819277108433735,-1.6877637130801688
1.6771486323584301,1.03091512074703,1.6326530612244898,-4.819277108433735,-1.6877637130801688,-0.4291845493562232
1.03091512074703,1.6326530612244898,-4.819277108433735,-1.6877637130801688,-0.4291845493562232,-2.586206896551724
1.6326530612244898,-4.819277108433735,-1.6877637130801688,-0.4291845493562232,-2.586206896551724,4.424778761061947
-4.819277108433735,-1.6877637130801688,-0.4291845493562232,-2.586206896551724,4.424778761061947,-0.6355802891618114
-1.6877637130801688,-0.4291845493562232,-2.586206896551724,4.424778761061947,-0.6355802891618114,-4.690830946043497
-0.4291845493562232,-2.586206896551724,4.424778761061947,-0.6355802891618114,-4.690830946043497,-0.22372727038119933
-2.586206896551724,4.424778761061947,-0.6355802891618114,-4.690830946043497,-0.22372727038119933,0.672659424922926
4.424778761061947,-0.6355802891618114,-4.690830946043497,-0.22372727038119933,0.672659424922926,1.1135720011521912
-0.6355802891618114,-4.690830946043497,-0.22372727038119933,0.672659424922926,1.1135720011521912,0.44052863436123346
-4.690830946043497,-0.22372727038119933,0.672659424922926,1.1135720011521912,0.44052863436123346,0.21931163051672148
-0.22372727038119933,0.672659424922926,1.1135720011521912,0.44052863436123346,0.21931163051672148,-0.21883170713172334
0.672659424922926,1.1135720011521912,0.44052863436123346,0.21931163051672148,-0.21883170713172334,-2.6315789473684212
1.1135720011521912,0.44052863436123346,0.21931163051672148,-0.21883170713172334,-2.6315789473684212,-0.6756619290188626
0.44052863436123346,0.21931163051672148,-0.21883170713172334,-2.6315789473684212,-0.6756619290188626,-6.122461972404086
0.21931163051672148,-0.21883170713172334,-2.6315789473684212,-0.6756619290188626,-6.122461972404086,5.314009661835748
-0.21883170713172334,-2.6315789473684212,-0.6756619290188626,-6.122461972404086,5.314009661835748,-0.22934379927608944
-2.6315789473684212,-0.6756619290188626,-6.122461972404086,5.314009661835748,-0.22934379927608944,-0.6896691067162375
-0.6756619290188626,-6.122461972404086,5.314009661835748,-0.22934379927608944,-0.6896691067162375,2.314814814814815
-6.122461972404086,5.314009661835748,-0.22934379927608944,-0.6896691067162375,2.314814814814815,0.0
5.314009661835748,-0.22934379927608944,-0.6896691067162375,2.314814814814815,0.0,0.6787468405330882
