5_week_before,4_week_before,3_week_before,2_week_before,1_week_before,target
3.2397259756737684,3.7656959788861863,1.2096911015156981,-6.972126509918324,0.2141521094160434,-7.478629285919059
3.7656959788861863,1.2096911015156981,-6.972126509918324,0.2141521094160434,-7.478629285919059,3.6951478239102613
1.2096911015156981,-6.972126509918324,0.2141521094160434,-7.478629285919059,3.6951478239102613,-3.3407680263589103
-6.972126509918324,0.2141521094160434,-7.478629285919059,3.6951478239102613,-3.3407680263589103,-11.059902454051144
0.2141521094160434,-7.478629285919059,3.6951478239102613,-3.3407680263589103,-11.059902454051144,19.430038787613235
-7.478629285919059,3.6951478239102613,-3.3407680263589103,-11.059902454051144,19.430038787613235,-7.375275151146333
3.6951478239102613,-3.3407680263589103,-11.059902454051144,19.430038787613235,-7.375275151146333,-8.196712438350065
-3.3407680263589103,-11.059902454051144,19.430038787613235,-7.375275151146333,-8.196712438350065,13.010191547886215
-11.059902454051144,19.430038787613235,-7.375275151146333,-8.196712438350065,13.010191547886215,-7.674948171617745
19.430038787613235,-7.375275151146333,-8.196712438350065,13.010191547886215,-7.674948171617745,10.513470672273048
-7.375275151146333,-8.196712438350065,13.010191547886215,-7.674948171617745,10.513470672273048,-8.8495494583641
-8.196712438350065,13.010191547886215,-7.674948171617745,10.513470672273048,-8.8495494583641,7.281540724988926
13.010191547886215,-7.674948171617745,10.513470672273048,-8.8495494583641,7.281540724988926,2.4886844157667225
-7.674948171617745,10.513470672273048,-8.8495494583641,7.281540724988926,2.4886844157667225,-4.635761416133513
10.513470672273048,-8.8495494583641,7.281540724988926,2.4886844157667225,-4.635761416133513,0.9259340550200871
-8.8495494583641,7.281540724988926,2.4886844157667225,-4.635761416133513,0.9259340550200871,2.2935605552193423
7.281540724988926,2.4886844157667225,-4.635761416133513,0.9259340550200871,2.2935605552193423,7.174885091926459
2.4886844157667225,-4.635761416133513,0.9259340550200871,2.2935605552193423,7.174885091926459,4.811728838548083
-4.635761416133513,0.9259340550200871,2.2935605552193423,7.174885091926459,4.811728838548083,-2.5948198232032147
0.9259340550200871,2.2935605552193423,7.174885091926459,4.811728838548083,-2.5948198232032147,-2.0491833140168048
2.2935605552193423,7.174885091926459,4.811728838548083,-2.5948198232032147,-2.0491833140168048,-0.4183920677401522
7.174885091926459,4.811728838548083,-2.5948198232032147,-2.0491833140168048,-0.4183920677401522,-0.8403496827757447
4.811728838548083,-2.5948198232032147,-2.0491833140168048,-0.4183920677401522,-0.8403496827757447,-0.8474400177532195
-2.5948198232032147,-2.0491833140168048,-0.4183920677401522,-0.8403496827757447,-0.8474400177532195,3.6324642382113486
-2.0491833140168048,-0.4183920677401522,-0.8403496827757447,-0.8474400177532195,3.6324642382113486,-5.567005913035743
-0.4183920677401522,-0.8403496827757447,-0.8474400177532195,3.6324642382113486,-5.567005913035743,9.170311666135408
-0.8403496827757447,-0.8474400177532195,3.6324642382113486,-5.567005913035743,9.170311666135408,-1.6000020859904525
-0.8474400177532195,3.6324642382113486,-5.567005913035743,9.170311666135408,-1.6000020859904525,-1.4227721351928628
3.6324642382113486,-5.567005913035743,9.170311666135408,-1.6000020859904525,-1.4227721351928628,-0.41237782285965713
-5.567005913035743,9.170311666135408,-1.6000020859904525,-1.4227721351928628,-0.41237782285965713,2.691515349944478
9.170311666135408,-1.6000020859904525,-1.4227721351928628,-0.41237782285965713,2.691515349944478,0.20162514008798363
-1.6000020859904525,-1.4227721351928628,-0.41237782285965713,2.691515349944478,0.20162514008798363,-3.219314155990578
-1.4227721351928628,-0.41237782285965713,2.691515349944478,0.20162514008798363,-3.219314155990578,-9.771316251682967
-0.41237782285965713,2.691515349944478,0.20162514008798363,-3.219314155990578,-9.771316251682967,-5.990784763016379
2.691515349944478,0.20162514008798363,-3.219314155990578,-9.771316251682967,-5.990784763016379,-4.656861908499269
0.20162514008798363,-3.219314155990578,-9.771316251682967,-5.990784763016379,-4.656861908499269,-9.254511403305047
-3.219314155990578,-9.771316251682967,-5.990784763016379,-4.656861908499269,-9.254511403305047,5.9490174869782955
-9.771316251682967,-5.990784763016379,-4.656861908499269,-9.254511403305047,5.9490174869782955,-0.2673721378394164
-5.990784763016379,-4.656861908499269,-9.254511403305047,5.9490174869782955,-0.2673721378394164,-6.70242986377892
-4.656861908499269,-9.254511403305047,5.9490174869782955,-0.2673721378394164,-6.70242986377892,4.310359948211243
-9.254511403305047,5.9490174869782955,-0.2673721378394164,-6.70242986377892,4.310359948211243,-18.18181892388051
5.9490174869782955,-0.2673721378394164,-6.70242986377892,4.310359948211243,-18.18181892388051,5.7239236952507015
-0.2673721378394164,-6.70242986377892,4.310359948211243,-18.18181892388051,5.7239236952507015,7.961764897109823
-6.70242986377892,4.310359948211243,-18.18181892388051,5.7239236952507015,7.961764897109823,11.799409049729064
4.310359948211243,-18.18181892388051,5.7239236952507015,7.961764897109823,11.799409049729064,-7.915554967287952
-18.18181892388051,5.7239236952507015,7.961764897109823,11.799409049729064,-7.915554967287952,-3.1518579880129587
5.7239236952507015,7.961764897109823,11.799409049729064,-7.915554967287952,-3.1518579880129587,-1.183450937955745
7.961764897109823,11.799409049729064,-7.915554967287952,-3.1518579880129587,-1.183450937955745,10.179646296403082
11.799409049729064,-7.915554967287952,-3.1518579880129587,-1.183450937955745,10.179646296403082,0.2717314506125995
-7.915554967287952,-3.1518579880129587,-1.183450937955745,10.179646296403082,0.2717314506125995,2.7100310173243964
-3.1518579880129587,-1.183450937955745,10.179646296403082,0.2717314506125995,2.7100310173243964,-1.3192630702580976
-1.183450937955745,10.179646296403082,0.2717314506125995,2.7100310173243964,-1.3192630702580976,-6.684477743337325
10.179646296403082,0.2717314506125995,2.7100310173243964,-1.3192630702580976,-6.684477743337325,-4.298008233046531
-1.4970081129154598,-3.951373475073637,-6.645570213718796,8.813562556624488,-9.968843613734656,-2.422159058228337
-3.951373475073637,-6.645570213718796,8.813562556624488,-9.968843613734656,-2.422159058228337,-0.709189454086458
-6.645570213718796,8.813562556624488,-9.968843613734656,-2.422159058228337,-0.709189454086458,8.571428873781073
8.813562556624488,-9.968843613734656,-2.422159058228337,-0.709189454086458,8.571428873781073,9.21049899884821
-9.968843613734656,-2.422159058228337,-0.709189454086458,8.571428873781073,9.21049899884821,-10.240934768963353
-2.422159058228337,-0.709189454086458,8.571428873781073,9.21049899884821,-10.240934768963353,0.6711119109810991
-0.709189454086458,8.571428873781073,9.21049899884821,-10.240934768963353,0.6711119109810991,-7.333324444167893
8.571428873781073,9.21049899884821,-10.240934768963353,0.6711119109810991,-7.333324444167893,-5.035956883927868
9.21049899884821,-10.240934768963353,0.6711119109810991,-7.333324444167893,-5.035956883927868,-10.227307801307
-10.240934768963353,0.6711119109810991,-7.333324444167893,-5.035956883927868,-10.227307801307,6.329136713133712
0.6711119109810991,-7.333324444167893,-5.035956883927868,-10.227307801307,6.329136713133712,0.3968494730465472
-7.333324444167893,-5.035956883927868,-10.227307801307,6.329136713133712,0.3968494730465472,-11.067206637428855
-5.035956883927868,-10.227307801307,6.329136713133712,0.3968494730465472,-11.067206637428855,5.777778802043586
-10.227307801307,6.329136713133712,0.3968494730465472,-11.067206637428855,5.777778802043586,-24.36974863150139
6.329136713133712,0.3968494730465472,-11.067206637428855,5.777778802043586,-24.36974863150139,10.000013169131819
0.3968494730465472,-11.067206637428855,5.777778802043586,-24.36974863150139,10.000013169131819,8.08080279017954
-11.067206637428855,5.777778802043586,-24.36974863150139,10.000013169131819,8.08080279017954,-9.813089417644878
5.777778802043586,-24.36974863150139,10.000013169131819,8.08080279017954,-9.813089417644878,-21.761663400525844
-24.36974863150139,10.000013169131819,8.08080279017954,-9.813089417644878,-21.761663400525844,22.516567597288276
10.000013169131819,8.08080279017954,-9.813089417644878,-21.761663400525844,22.516567597288276,-15.675679744735252
8.08080279017954,-9.813089417644878,-21.761663400525844,22.516567597288276,-15.675679744735252,-8.333334916161697
-9.813089417644878,-21.761663400525844,22.516567597288276,-15.675679744735252,-8.333334916161697,5.594402768860698
-21.761663400525844,22.516567597288276,-15.675679744735252,-8.333334916161697,5.594402768860698,3.311262826495283
22.516567597288276,-15.675679744735252,-8.333334916161697,5.594402768860698,3.311262826495283,23.076953759442127
-15.675679744735252,-8.333334916161697,5.594402768860698,3.311262826495283,23.076953759442127,17.187472269595933
-8.333334916161697,5.594402768860698,3.311262826495283,23.076953759442127,17.187472269595933,2.2222251486959594
5.594402768860698,3.311262826495283,23.076953759442127,17.187472269595933,2.2222251486959594,-5.217417350101646
3.311262826495283,23.076953759442127,17.187472269595933,2.2222251486959594,-5.217417350101646,-2.7522774920400166
