5_augmented,4_augmented,3_augmented,2_augmented,1_augmented,target
-0.4434657012275288,-0.17777055630405017,-0.1824831242866848,0.12497319137733888,0.30686109426916425,0.8547638687027767
-0.3496490247140149,-0.3589179657202436,0.24580422871461152,0.6035514798658712,0.11556099145828973,-0.8475195775734959
-0.4563126980219528,0.3125048102980578,0.7673291127126338,0.1469192206430971,-0.14567405148492843,6.8376047684903565
0.2458784115329909,0.6037336294979081,0.11559586734340332,-0.1146161697368021,0.9246984842311757,2.4000121948280335
0.6148536264772549,0.1177249945493081,-0.11672725217280537,0.9417302410342692,0.3305490941997808,0.781227054535623
-0.2912083949117928,0.04398739340758032,-0.5235720000488137,0.09669301435570792,-0.0474908418409548,1.7857649876765904
0.04300395101808401,-0.511866307601199,0.09453121294582507,-0.046429071561763596,0.09369263718952274,0.8771666309415419
-0.5105785275388149,0.09429338636982887,-0.046312262872103126,0.09345692034632928,0.04590598008365036,6.08696557533343
0.3418896647088756,-0.1679193486927198,0.33885679995213647,0.16644624552325352,1.1550286238727896,-2.4590273788909123
-0.10536231977857947,0.21261837181751195,0.10443800957599426,0.724731820182278,-0.29277894972883034,10.084014884769617
0.40088069794999204,0.06277991928453766,0.08207510455510686,-0.11999678380693309,-0.04157659528805149,-1.3333625157660238
0.35566928949500864,0.46498298269607896,-0.6798220087678527,-0.23554535071479268,-0.23869663830962343,2.7027017622639544
0.4094491897814623,-0.5986295865531482,-0.20741372608468048,-0.21018864947002763,0.4260486001469457,1.315818673363269
-0.7363227464239008,-0.2551217779195538,-0.25853497241262835,0.5240457244630445,0.25513327425629323,-1.9480695369005347
-0.4042754213562818,-0.4096840958062293,0.8304222704737484,0.4042936388774095,-0.5985567295884621,-0.6622321751730718
-0.4430883703515114,0.898132132280397,0.43725839354623536,-0.6473610486498396,-0.22006571492914467,6.666623751324475
0.30249998907628733,0.14727305094341755,-0.21803775091286148,-0.07412035932074691,0.746162096058314,3.125053560380261
0.1438547644983438,-0.21297697785434616,-0.07239998605525758,0.7288432738946862,0.3416533395320658,3.636325757371821
-0.20182358951560436,-0.06860847221029154,0.6906744908002673,0.32376130062993064,0.37673004125329695,1.754402211721764
-0.11504240501570229,1.1581201554979308,0.5428816219856292,0.631699389174605,0.30477324625399155,2.298841899791335
2.271190282184199,1.0646455450902992,1.2388261331469594,0.5976910356630384,0.7831711489712693,2.808971169347562
7.365965292242254,8.571068880121246,4.135246180741646,5.418527816897565,6.620937446526706,-2.185784660869482
0.8898144598897855,0.4293048974745696,0.5625301196648743,0.6873595301058736,-0.5348648408366683,7.262608446978704
0.19377983332946608,0.25391509268286677,0.3102606468383612,-0.2414275269647036,0.8021803922667998,-4.68754180473615
0.13268535595108788,0.16212917447478903,-0.12615987893130898,0.41918575914603623,-0.2705571674822339,7.650302595478578
0.1147686199025118,-0.08930653745027126,0.2967348178748561,-0.1915230421499322,0.3125751806572,3.5533056296262795
-0.08830006535387744,0.2933906582786357,-0.18936460444487951,0.3090525024038649,0.14354438702735328,-6.862762855685358
0.19799569962977528,-0.1277933577100188,0.20856514926140676,0.09687142564169926,-0.18709497323512275,4.2105244612756945
-0.15124385493027376,0.24683753321499968,0.1146476476491652,-0.22142750998347016,0.1358528579218495,-6.5656391604404725
0.21453681131734417,0.0996450597740444,-0.19245189866816562,0.1180753938320864,-0.18411968313170599,1.6216362924622678
0.14815283979134622,-0.28613857401038995,0.1755551649562244,-0.2737501887128218,0.06761310365026592,3.1914561406848767
-0.2936109192265708,0.18013968768816774,-0.280899018331937,0.069378781183816,0.13654068934663655,0.5155084908354378
0.29179507520195364,-0.4550077288920841,0.11238160192658758,0.22117225375119473,0.03572543996217456,5.128164329013498
-0.4131496769821851,0.10204315132792449,0.20082569897708324,0.032438908271642884,0.3226950772453588,-3.9024308446889964
0.17620344372370692,0.34677662623595434,0.056014022241752885,0.5572150912959887,-0.4240295785954206,5.076162102892002
0.43532824433061995,0.07576802262305445,-0.12460524358402163,-0.2548425953209596,-0.08007744490952962,1.9230757327475059
0.2392499802267706,-0.39346152943627266,-0.8047073657288029,-0.2528576891405607,0.3420029749660578,8.018843317719638
-0.11674449330685302,-0.2387657919362545,-0.07502574099112198,0.10147615722191096,0.42313539263699257,-3.930116863192749
-0.21355555725058772,-0.06710410145258539,0.09076173402996983,0.3784583789589264,-0.18548630996147766,0.9091226167937273
-0.0885910440458236,0.11982392436631893,0.49964193237207083,-0.24487960497176803,0.056646047692966404,-4.054089790708876
0.0970620091044598,0.4047292729339078,-0.198361942933888,0.045885487610117376,-0.2046191387449366,-2.1126380446267654
0.3961886991406407,-0.19417612064551756,0.044917214694908086,-0.20030127747115795,-0.1043795576858494,-10.071969322267476
-0.3049977080041587,0.07055268941584929,-0.31461865823622565,-0.16395180700303502,-0.781637713409928,2.4000184021003115
0.04760035676873052,-0.21226632892578814,-0.11061469904036506,-0.5273538731161272,0.1256615225286095,1.56251393491205
0.09610194562654419,-0.33126958031691567,-0.1499250877733877,0.30722318057686343,0.2928181956210025,-13.432836298901156
-0.11336391632302667,-0.05130593364113028,0.10513498674430272,0.10020545017892166,-0.2871570632163984,0.8620731116193373
-0.05278325311631757,0.10816227720406356,0.1030907979849804,-0.295425555607444,0.018959393407869802,-5.128185565655048
0.024432476035191445,0.08400338717206045,-0.20340637962519384,0.09306149828534709,0.11196683093039869,-3.3898538092494492
0.07974113402218383,-0.19308573052462,0.0883396450654702,0.10628573884732229,-0.04363550159818289,-2.6315393210038276
-0.21323601007467258,0.09755870303824295,0.11737763747773063,-0.04818926925942412,-0.037409270146281946,-5.405445530773775
0.214218219066832,0.2577363953772027,-0.1058134140512226,-0.0821428225033408,-0.1687295907919216,-6.666650862917407
0.29299774320290656,-0.12028992440989662,-0.09338091959644367,-0.19181376864229935,-0.23656799776420542,5.102082909471303
-0.20092760532975013,-0.15597985159644584,-0.32039824940983225,-0.39515397088822835,0.3024169651200659,-8.737861003332062
-0.1137198560673284,-0.23359198277337206,-0.2880939572253481,0.22048241098952168,-0.37759963824374815,-3.1915216113372433
-0.23544334159435126,-0.2903772774088897,0.22222986846477344,-0.3805923454966308,-0.13901213298069526,6.59338109606538
-0.17455565356501582,0.13358992920411084,-0.2287869980833867,-0.08356491920593125,0.17263720121129303,-7.216477513196028
0.1294840941422449,-0.22175531774620663,-0.08099658357418253,0.1673312632716694,-0.18314462353393937,6.6666412353515625
-0.19894790444231486,-0.07266612919520883,0.1501213342431937,-0.16430829903999983,0.15178935702183258,12.500026822096544
-0.061542593675332186,0.12714116435882425,-0.13915642676024645,0.12855385069899247,0.2410399067674533,4.6295960744222
0.1567769618727085,-0.17159290559084245,0.15851893642208092,0.2972247773854798,0.11008221679751864,4.424816470382706
-0.17554425875941776,0.16216922895342906,0.3040691166771148,0.11261713346350162,0.10763577188724424,-1.694923267731292
0.32096744316379866,0.6018175430368204,0.22289329250370138,0.21303411700583383,-0.08160258942955627,-0.8620805108169239
0.48563306667116773,0.17986240918268392,0.171906606485876,-0.065848721446392,-0.03349231230811483,-7.826088189628233
-0.0768028472066396,0.3131193557339452,-0.10903271549838767,-0.1867223180873133,-0.27397624486019295,-7.216477513196028
0.2595112622978435,-0.09036559737555931,-0.15475422895028956,-0.2270697094934773,-0.2434561440183536,-12.22224235534668
-0.26057604695908354,-0.4462455447782384,-0.654772712208738,-0.7020242377478253,-1.1889887216292865,-1.2658291110600473
-0.35658921255917636,-0.5232206541530411,-0.5609787550043924,-0.9501059606056707,-0.0984002565617768,7.692368637193133
-0.1465871656224113,-0.15716559546678402,-0.26618471327664067,-0.027568129414267888,0.16752989186258024,2.380881341966536
-0.14709535074909608,-0.24912916626050075,-0.025801726221596873,0.15679556413917892,0.04853012781487107,3.488410157487403
-0.268037996367376,-0.027760069617962332,0.1686963011276343,0.05221355017641346,0.07650203963689971,-4.494336186866342
-0.07305204659495527,0.4439329663063409,0.13740263453472465,0.20131903994029443,-0.2593718643912425,-21.176466608544168
0.07449144169145654,0.023056004206799447,0.03378110359739294,-0.043522300840735384,-0.20506889386115604,5.970085201009292
0.024603016256601926,0.036047748496138274,-0.04644256071021832,-0.21882860898773968,0.06169232404182311,-11.26759431116542
0.03542379009739286,-0.04563867622302244,-0.2150408565160894,0.060624478050605585,-0.11441914160369,7.936457225254604
-0.038208275841558545,-0.18003020777423473,0.05075424994337507,-0.09579064262479202,0.06747122027795834,11.764811685803238
-0.13181452437981447,0.037161248655169746,-0.07013599636266606,0.049401080630967334,0.0732309636658903,1.3156934788810304
0.09437092779039088,-0.1781102435406861,0.12545396028676586,0.18596990774617192,0.020797561527058122,-3.8960351330811025
-0.16647615222346535,0.11725935675881204,0.17382242624278577,0.019439072957443425,-0.05756303608127453,10.810790121168544
0.22150894061911078,0.3283594807029289,0.036721406090241986,-0.10873952828693607,0.3017324479965014,-4.878082224329377
0.23502925118691984,0.026284012136468783,-0.07783228872510978,0.2159704698021877,-0.09745094465012523,6.41031086564016
0.0366265775550636,-0.10845872176884964,0.3009532608926911,-0.13579717447663417,0.17845170766683305,13.253030986009291
-0.06997070206842658,0.1941559941977112,-0.08760774128695037,0.11512574615593651,0.23801733068364966,-4.255356061169134
0.19004520968397687,-0.08575285883712547,0.11268823637734059,0.23297788824450263,-0.07480582139332624,11.111116409301758
-0.08456301791392162,0.11112466080652382,0.2297452656894758,-0.07376787316868788,0.19261453430966402,-3.000022745131362
-0.2230466027638431,-0.0931282551395838,0.33177818483320637,-0.08921871768188311,0.31759973269090425,0.8064624980402567
-0.13931810723713065,0.496333885610259,-0.13346951318838404,0.47512318953249927,0.06404413294387326,9.600018676758525
0.37814707416591964,-0.10168781009275872,0.36198705991872476,0.048793971542849424,0.5808367273901383,-3.649664486630118
-0.06985975190404481,0.24868591599454176,0.03352156707167816,0.3990361247352881,-0.15170261875163635,3.0303245076828884
0.2951020498413086,0.039778220319329455,0.47351446461769153,-0.1800172461752318,0.14946871825855984,-2.205899105145682
0.03710104653319758,0.44164575601654904,-0.16790163495273092,0.13940909942302082,-0.10148167527495312,-0.7518833869258934
0.42538363286755265,-0.16171922059162283,0.13427582708422153,-0.09774495307575709,-0.033316485872847364,2.272745006343669
-0.5570420474647256,0.46251324592327886,-0.33668260699918134,-0.11475867517198421,0.3468851825521832,-3.7036768595377603
0.4573697280837782,-0.3329384266743715,-0.11348246676457684,0.3430275414133788,-0.5589994318635634,-1.5384750479034144
-0.5611689049818713,-0.19127510226148756,0.5781741438390327,-0.9421955350656167,-0.39137980334638833,2.343707199912989
-0.1396086994406767,0.42200024633235467,-0.6876937547757777,-0.28566198468340126,0.43517641131476664,-3.0534046553792074
0.3406537472445411,-0.555131084773199,-0.23059660835144039,0.35129002059883657,-0.45766407353468347,-2.362222657908693
-0.8173827103013988,-0.3395336450986475,0.5172442996165902,-0.6738709308382413,-0.5213305673480815,-7.258065576732127
-0.1545332829541816,-0.04007782506745301,0.16182299701526262,-0.03898478531558663,0.4327618701002619,3.333298524227424
-0.05716891497480642,0.23083201600295392,-0.05560975110966746,0.617312104997228,0.20389760269805407,3.225836148499572
-0.19979711619043047,-0.030153930139604587,-0.1823929460495108,0.2876206893582495,-0.2374010624126013,0.8474689076525111
-0.0329956771928634,-0.19958190332876874,0.3147264511165339,-0.259774058782499,0.03467371462582046,10.083986397785367
0.3644306694474521,-0.13994345102462982,0.49776610849806685,-0.20184174066856023,0.41321350019264486,-6.015028374790529
-0.08103295160558016,0.2882268279472602,-0.11687457958074007,0.23926742779831733,-0.30463191794293615,2.4000184021003115
0.2905470539718289,-0.11781541997052981,0.2411935306415643,-0.3070842049453619,0.12252772504815956,7.03124900464914
-0.1028210927494815,0.21049691450299607,-0.26800170577404814,0.10693366441091615,0.31327977351955055,3.6496081015137585
0.2380845141944521,-0.303125849009015,0.12094832649883411,0.3543380332270312,0.18392108655016337,5.6338001777904365
-0.2886781684830142,0.11518364893299042,0.3374494613054616,0.17515498128675946,0.27038195260059106,-0.6666756693535872
0.3374956148709374,0.9887489629488037,0.5132155358394035,0.7922367817677713,-0.09374932906809376,-7.382512448045059
0.25892034506894923,0.1343940156842061,0.20746036516677124,-0.024549819561783114,-0.27185535162525837,-7.246379065077564
0.12560074162564497,0.19388642857507687,-0.022943547955149714,-0.25406811162831905,-0.2493831006942318,1.56251393491205
0.2191841131583463,-0.025937149124948676,-0.28721811082050747,-0.28192181455948556,0.060789914500584026,2.307649849446412
-0.03740548869827752,-0.4142141353500959,-0.40657603491816274,0.08766871211892882,0.1294764070912394,-3.007488373650853
