Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,61.009998,61.009998,58.529999,59.500000,59.129337,4423100
2020-05-12,60.000000,61.220001,58.029999,58.099998,57.738060,5475900
2020-05-13,57.020000,57.389999,53.630001,53.970001,53.633789,5644400
2020-05-14,52.599998,59.160000,51.910000,59.160000,58.791454,8392800
2020-05-15,58.130001,59.450001,57.250000,58.029999,57.668491,3359600
2020-05-18,62.410000,63.980000,61.520000,63.400002,63.005043,4731400
2020-05-19,62.520000,63.009998,60.169998,60.250000,59.874664,4657500
2020-05-20,61.750000,62.849998,60.910000,61.480000,61.097004,4952200
2020-05-21,61.389999,62.040001,60.340000,60.919998,60.540493,2788200
2020-05-22,60.820000,61.360001,59.619999,60.209999,59.834915,3645800
2020-05-26,64.250000,66.750000,64.029999,65.800003,65.390091,5171900
2020-05-27,70.269997,71.370003,67.820000,70.879997,70.438438,5951500
2020-05-28,71.919998,72.040001,67.879997,68.540001,68.113029,6160400
2020-05-29,67.000000,69.000000,65.820000,68.040001,67.616142,9175700
2020-06-01,68.589996,70.279999,67.879997,68.989998,68.560219,4604000
2020-06-02,70.209999,72.480003,69.339996,70.900002,70.458321,5559600
2020-06-03,72.970001,75.169998,72.360001,74.339996,73.876892,5698000
2020-06-04,73.970001,77.160004,72.720001,77.150002,76.669388,4369200
2020-06-05,84.870003,85.220001,78.300003,79.019997,78.527733,7549500
2020-06-08,81.230003,82.150002,78.940002,80.000000,79.501633,7022200
2020-06-09,77.010002,79.339996,76.449997,78.470001,77.981163,3873000
2020-06-10,77.830002,78.379997,71.800003,71.800003,71.352715,7791100
2020-06-11,66.709999,70.160004,66.019997,66.120003,65.708099,6429500
2020-06-12,70.260002,70.699997,67.080002,70.629997,70.189995,5173000
2020-06-15,66.500000,72.199997,66.150002,71.169998,70.726639,4043200
2020-06-16,75.080002,75.360001,70.419998,73.599998,73.141502,5360100
2020-06-17,73.580002,73.949997,71.220001,71.470001,71.024765,2951700
2020-06-18,70.470001,71.669998,69.419998,69.980003,69.544060,3581900
2020-06-19,71.680000,71.680000,67.309998,68.070000,67.645950,6015800
2020-06-22,68.580002,70.150002,67.900002,68.300003,67.874519,3798300
2020-06-23,69.570000,70.190002,68.830002,69.570000,69.136604,2367100
2020-06-24,68.440002,68.440002,64.989998,65.459999,65.052208,3728800
2020-06-25,64.860001,67.389999,64.040001,67.040001,66.622368,4257400
2020-06-26,65.540001,65.540001,60.840000,61.160000,60.778996,8718700
2020-06-29,61.840000,62.980000,60.759998,62.380001,61.991398,3461800
2020-06-30,62.080002,63.369999,61.650002,62.590000,62.200089,4061400
2020-07-01,62.849998,64.250000,60.169998,60.700001,60.321865,3404500
2020-07-02,62.270000,63.250000,60.720001,61.150002,60.769062,3376200
2020-07-06,63.080002,63.540001,61.590000,62.650002,62.259716,2644800
2020-07-07,61.910000,61.910000,59.740002,59.910000,59.536781,3036000
2020-07-08,59.759998,61.459999,59.200001,61.389999,61.007565,3087700
2020-07-09,60.990002,61.200001,57.299999,58.349998,57.986500,4076400
2020-07-10,58.180000,60.840000,57.869999,60.799999,60.421242,3138000
2020-07-13,61.580002,63.110001,59.759998,61.560001,61.176506,3808500
2020-07-14,61.169998,61.959999,60.060001,60.680000,60.301991,4071400
2020-07-15,62.410000,63.810001,61.580002,63.680000,63.283298,3185300
2020-07-16,62.759998,64.540001,62.410000,63.360001,62.965294,2960300
2020-07-17,63.360001,63.389999,61.660000,61.990002,61.603828,2485400
2020-07-20,61.419998,61.990002,60.470001,60.840000,60.460991,3063200
2020-07-21,61.509998,63.060001,61.200001,62.869999,62.478344,4416500
2020-07-22,60.490002,64.959999,60.299999,64.050003,63.650997,10854700
