Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,69.529999,70.000000,68.919998,69.379997,67.831825,2797200
2020-05-12,69.739998,69.980003,68.500000,68.730003,67.196335,3961400
2020-05-13,69.010002,69.550003,67.839996,68.300003,66.775925,3864200
2020-05-14,68.110001,68.290001,65.540001,67.059998,65.563591,4999800
2020-05-15,66.769997,68.970001,66.400002,68.949997,67.411407,7939700
2020-05-18,69.919998,70.750000,69.180000,70.220001,68.653084,5017700
2020-05-19,69.820000,70.379997,69.139999,69.250000,67.704720,5304100
2020-05-20,69.669998,70.589996,69.459999,70.470001,68.897507,3406100
2020-05-21,71.010002,71.010002,69.760002,70.260002,68.692184,5171900
2020-05-22,70.089996,70.930000,70.019997,70.750000,69.171257,3427400
2020-05-26,71.339996,71.480003,69.099998,69.430000,67.880699,6475600
2020-05-27,69.680000,70.660004,69.440002,70.589996,69.014824,3811400
2020-05-28,71.599998,72.470001,71.199997,72.089996,70.481346,4685600
2020-05-29,72.139999,72.580002,71.559998,72.330002,70.716003,4317000
2020-06-01,72.269997,72.989998,71.959999,72.730003,71.107071,2640600
2020-06-02,72.650002,73.110001,71.629997,72.440002,70.823540,3751300
2020-06-03,72.900002,72.900002,71.610001,71.650002,70.051170,4535700
2020-06-04,71.419998,72.349998,70.589996,70.750000,69.171257,4985800
2020-06-05,71.169998,72.580002,70.290001,72.400002,70.784439,5976200
2020-06-08,71.940002,73.540001,71.760002,73.510002,71.869667,5033300
2020-06-09,73.290001,73.559998,72.139999,73.279999,71.644791,4608100
2020-06-10,73.739998,74.900002,73.430000,74.360001,72.700691,5726600
2020-06-11,73.849998,75.000000,72.820000,73.099998,71.468811,5547300
2020-06-12,73.589996,73.760002,72.360001,72.790001,71.165733,4357600
2020-06-15,72.360001,73.260002,71.739998,72.889999,71.263496,3350500
2020-06-16,73.730003,74.379997,72.739998,73.529999,71.889214,3034200
2020-06-17,73.800003,74.480003,73.540001,73.809998,72.162964,2410500
2020-06-18,73.739998,73.989998,73.190002,73.610001,71.967438,2975800
2020-06-19,74.699997,75.400002,73.339996,73.360001,71.723007,5842700
2020-06-22,73.389999,73.459999,72.720001,73.099998,71.468811,2220400
2020-06-23,73.339996,73.870003,72.800003,72.919998,71.292831,3489000
2020-06-24,72.589996,72.680000,71.760002,72.029999,70.422691,3243000
2020-06-25,72.110001,72.730003,71.260002,72.639999,71.019073,3379900
2020-06-26,72.660004,72.919998,71.209999,71.519997,69.924065,5402400
2020-06-29,71.889999,72.500000,71.889999,72.430000,70.813759,3176600
2020-06-30,72.589996,73.510002,72.269997,73.260002,71.625237,3556100
2020-07-01,73.260002,73.580002,72.970001,73.029999,71.400375,3286300
2020-07-02,73.639999,73.870003,73.070000,73.279999,71.644791,2658600
2020-07-06,73.720001,73.879997,72.879997,73.449997,71.810989,4026300
2020-07-07,73.190002,74.220001,73.180000,73.970001,72.319405,4043800
2020-07-08,74.059998,74.570000,73.739998,74.489998,72.827797,3166900
2020-07-09,74.059998,74.620003,73.230003,73.320000,71.683907,2916700
2020-07-10,73.269997,73.959999,72.690002,73.680000,72.035873,4418600
2020-07-13,73.629997,74.129997,73.250000,73.459999,71.820778,3142900
2020-07-14,73.300003,74.919998,73.279999,74.849998,73.179764,3181600
2020-07-15,75.000000,75.489998,74.360001,74.690002,73.023338,3270900
2020-07-16,74.800003,75.120003,74.199997,74.980003,73.306862,2557800
2020-07-17,74.919998,75.290001,74.379997,75.199997,73.955940,2871800
2020-07-20,74.970001,75.180000,73.889999,74.199997,72.972488,2134600
2020-07-21,74.360001,74.849998,73.970001,74.040001,72.815132,2920200
2020-07-22,73.589996,74.209999,72.610001,74.139999,72.913483,4239400
2020-07-23,74.889999,75.180000,74.160004,74.230003,73.001991,3868000
2020-07-24,74.730003,75.239998,73.970001,74.320000,73.090500,2630700
